ip_address,hostname,fqdn,region,status,vendor,model,role
10.40.123.200,MIAFLDS26,MIAFLDS26.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist
10.70.84.250,GEGWADS50,GEGWADS50.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.30.21.15,LAXCAED88,LAXCAED88.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.30.25.68,SEAWAED53,SEAWAED53.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.30.185.251,SFOCAED60,SFOCAED60.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge
10.20.15.40,CLTNCED11,CLTNCED11.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.20.228.20,CLTNCSW52,CLTNCSW52.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.70.232.192,BOIIDDS57,BOIIDDS57.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.20.103.185,PITPASW57,PITPASW57.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.155.231,GEGWADS49,GEGWADS49.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.60.38.126,BOSMAED93,BOSMAED93.northeast.lightspeed.net,northeast,retired,RAD,ETX-2,edge
10.10.104.91,DALTXSW22,DALTXSW22.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.110.159,LAXCAED56,LAXCAED56.west.lightspeed.net,west,retired,RAD,ETX-2,edge
10.70.40.199,PORORED57,PORORED57.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.70.133.163,BOIIDRT46,BOIIDRT46.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.233.52,NYCNYSW13,NYCNYSW13.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw
10.70.79.125,GEGWART25,GEGWART25.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.10.166.180,DALTXDS30,DALTXDS30.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.10.245.221,DALTXAG33,DALTXAG33.central.lightspeed.net,central,active,Arista,7280R,agg
10.20.143.83,PITPADS51,PITPADS51.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.70.155.56,PORORDS10,PORORDS10.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.20.19.167,PITPADS79,PITPADS79.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.244.247,NYCNYAG93,NYCNYAG93.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.60.165.226,PHLPADS22,PHLPADS22.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.66.197,PHLPAAG61,PHLPAAG61.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.70.112.249,GEGWAED69,GEGWAED69.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.30.218.245,SFOCAED27,SFOCAED27.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.70.1.252,PORORDS76,PORORDS76.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.241.157,BOIIDRT70,BOIIDRT70.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.10.118.14,OKCOKDS93,OKCOKDS93.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.10.107.152,AUSTXRT76,AUSTXRT76.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.40.248.234,JAXFLED67,JAXFLED67.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge
10.70.13.184,GEGWART78,GEGWART78.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.60.61.11,PHLPAAG52,PHLPAAG52.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.60.171.142,PHLPADS51,PHLPADS51.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist
10.70.128.83,BOIIDSW65,BOIIDSW65.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.20.182.218,ATLGADS09,ATLGADS09.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.142.229,BOSMADS63,BOSMADS63.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist
10.70.119.251,PORORAG13,PORORAG13.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg
10.20.116.125,CLTNCAG35,CLTNCAG35.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.20.248.110,PITPAED53,PITPAED53.east.lightspeed.net,east,degraded,RAD,ETX-2,edge
10.30.49.199,SEAWASW48,SEAWASW48.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.120.233,BOSMART95,BOSMART95.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr
10.70.137.92,GEGWADS76,GEGWADS76.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.23.231,BOIIDRT11,BOIIDRT11.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.194.35,PHLPASW28,PHLPASW28.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.53.220,PORORAG74,PORORAG74.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.40.101.199,JAXFLDS49,JAXFLDS49.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.50.108.13,ABQNMED51,ABQNMED51.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.30.239.39,LAXCAED37,LAXCAED37.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.20.66.85,PITPADS67,PITPADS67.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist
10.40.207.216,MIAFLDS29,MIAFLDS29.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.20.53.213,ATLGAAG34,ATLGAAG34.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.10.6.45,DALTXRT47,DALTXRT47.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.20.81.36,PITPART13,PITPART13.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.30.182.208,SFOCASW23,SFOCASW23.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.70.130.18,GEGWAED83,GEGWAED83.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge
10.10.254.129,DALTXRT49,DALTXRT49.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.30.253.133,SFOCADS32,SFOCADS32.west.lightspeed.net,west,retired,Juniper,QFX5120,dist
10.70.111.158,GEGWADS07,GEGWADS07.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist
10.50.73.154,PHXAZDS93,PHXAZDS93.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.70.185.191,GEGWASW24,GEGWASW24.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.70.43.206,GEGWASW03,GEGWASW03.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.30.240.20,LAXCAED10,LAXCAED10.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.60.153.11,BOSMART30,BOSMART30.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.60.209.22,PHLPACO55,PHLPACO55.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.70.213.170,PORORCO10,PORORCO10.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core
10.60.246.172,PHLPASW62,PHLPASW62.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.10.123.48,AUSTXED24,AUSTXED24.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.10.63.25,AUSTXDS44,AUSTXDS44.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.70.110.17,BOIIDED86,BOIIDED86.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.60.212.160,PHLPASW82,PHLPASW82.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.40.126.199,JAXFLED11,JAXFLED11.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge
10.30.152.188,SEAWAED24,SEAWAED24.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.60.85.217,PHLPAED88,PHLPAED88.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.20.139.66,CLTNCED10,CLTNCED10.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.10.238.83,AUSTXED89,AUSTXED89.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.10.183.213,DALTXSW26,DALTXSW26.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.10.79.205,DALTXED36,DALTXED36.central.lightspeed.net,central,retired,Cisco,ISR4431,edge
10.20.24.226,ATLGAED83,ATLGAED83.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.60.176.117,NYCNYED52,NYCNYED52.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.10.0.39,DALTXSW48,DALTXSW48.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.50.174.186,ELPTXSW59,ELPTXSW59.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw
10.60.17.126,NYCNYRT40,NYCNYRT40.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.70.89.193,BOIIDDS24,BOIIDDS24.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.176.239,PORORRT79,PORORRT79.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.70.193.112,PORORRT43,PORORRT43.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.10.86.12,OKCOKSW40,OKCOKSW40.central.lightspeed.net,central,down,Cisco,Catalyst9300,sw
10.10.4.40,OKCOKSW60,OKCOKSW60.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.70.123.67,BOIIDRT36,BOIIDRT36.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.70.225.3,PORORCO48,PORORCO48.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core
10.60.84.185,NYCNYDS84,NYCNYDS84.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.70.233.45,PORORAG08,PORORAG08.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.38.219,LAXCASW16,LAXCASW16.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.152.141,BOSMADS66,BOSMADS66.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.230.209,BOSMAED65,BOSMAED65.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.191.102,PORORAG35,PORORAG35.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.172.254,LAXCAED97,LAXCAED97.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.60.11.92,PHLPADS68,PHLPADS68.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.30.85.143,LAXCAAG98,LAXCAAG98.west.lightspeed.net,west,active,Arista,7280R,agg
10.20.51.122,ATLGADS58,ATLGADS58.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.10.122.107,OKCOKSW21,OKCOKSW21.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.238.255,NYCNYED09,NYCNYED09.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.60.129.191,BOSMACO62,BOSMACO62.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.40.171.14,MIAFLED92,MIAFLED92.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.10.197.12,OKCOKED82,OKCOKED82.central.lightspeed.net,central,degraded,Juniper,SRX345,edge
10.30.48.79,LAXCACO90,LAXCACO90.west.lightspeed.net,west,active,Nokia,7750 SR-1,core
10.20.158.93,CLTNCDS80,CLTNCDS80.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist
10.70.126.116,GEGWAED72,GEGWAED72.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.30.66.112,SEAWASW29,SEAWASW29.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.70.241.125,GEGWADS51,GEGWADS51.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.30.200.78,LAXCASW62,LAXCASW62.west.lightspeed.net,west,retired,Cisco,Catalyst9300,sw
10.40.25.215,BNATNSW79,BNATNSW79.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw
10.70.64.70,PORORED59,PORORED59.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.60.164.26,PHLPART17,PHLPART17.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.85.120,DALTXAG03,DALTXAG03.central.lightspeed.net,central,down,Arista,7280R,agg
10.10.159.78,AUSTXED67,AUSTXED67.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge
10.30.85.119,SFOCASW01,SFOCASW01.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.70.220.21,GEGWADS25,GEGWADS25.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.179.10,BOIIDSW80,BOIIDSW80.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.101.77,PHLPAAG88,PHLPAAG88.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.70.98.239,BOIIDDS68,BOIIDDS68.northwest.lightspeed.net,northwest,retired,Juniper,QFX5120,dist
10.20.184.24,CLTNCSW05,CLTNCSW05.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.10.254.128,DALTXED26,DALTXED26.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.60.199.173,PHLPAAG72,PHLPAAG72.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg
10.50.179.97,PHXAZDS53,PHXAZDS53.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.60.220.181,NYCNYDS41,NYCNYDS41.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.10.89.5,AUSTXRT20,AUSTXRT20.central.lightspeed.net,central,down,Arista,7050X3,rtr
10.10.1.142,AUSTXSW66,AUSTXSW66.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.10.221.6,DALTXCO44,DALTXCO44.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,core
10.40.101.151,MIAFLSW65,MIAFLSW65.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.70.99.192,PORORDS33,PORORDS33.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.60.162.114,NYCNYSW24,NYCNYSW24.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.251.62,BOIIDDS92,BOIIDDS92.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist
10.20.151.28,ATLGAAG58,ATLGAAG58.east.lightspeed.net,east,active,Arista,7280R,agg
10.20.47.49,ATLGAED87,ATLGAED87.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.10.149.16,AUSTXSW82,AUSTXSW82.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.20.76.200,ATLGART88,ATLGART88.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.70.10.120,BOIIDSW85,BOIIDSW85.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw
10.70.30.31,PORORRT69,PORORRT69.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.121.91,NYCNYSW99,NYCNYSW99.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.30.167.23,SFOCADS43,SFOCADS43.west.lightspeed.net,west,retired,Juniper,QFX5120,dist
10.30.179.86,SFOCASW30,SFOCASW30.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.70.207.96,PORORED38,PORORED38.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.20.179.127,CLTNCED88,CLTNCED88.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.70.140.126,BOIIDCO76,BOIIDCO76.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.20.149.134,ATLGASW12,ATLGASW12.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.30.33.131,SFOCART54,SFOCART54.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.148.167,SFOCAED13,SFOCAED13.west.lightspeed.net,west,degraded,Juniper,SRX345,edge
10.60.103.141,BOSMAAG07,BOSMAAG07.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.70.6.213,GEGWACO55,GEGWACO55.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core
10.20.174.24,ATLGAAG98,ATLGAAG98.east.lightspeed.net,east,active,Arista,7280R,agg
10.30.145.251,SFOCAED88,SFOCAED88.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.30.37.219,LAXCADS73,LAXCADS73.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.10.150.30,OKCOKRT04,OKCOKRT04.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.70.52.143,PORORAG79,PORORAG79.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.60.49.210,NYCNYSW52,NYCNYSW52.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.202.122,LAXCADS04,LAXCADS04.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.194.107,BOIIDSW30,BOIIDSW30.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.10.254.31,OKCOKAG13,OKCOKAG13.central.lightspeed.net,central,active,Arista,7280R,agg
10.10.129.21,DALTXRT27,DALTXRT27.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.60.50.120,PHLPAED58,PHLPAED58.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.70.80.137,PORORSW91,PORORSW91.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.60.239.78,NYCNYAG66,NYCNYAG66.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg
10.40.13.46,MIAFLSW75,MIAFLSW75.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw
10.60.173.228,NYCNYDS19,NYCNYDS19.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.40.11.161,MIAFLDS81,MIAFLDS81.southeast.lightspeed.net,southeast,down,ADVA,FSP150,dist
10.60.95.217,BOSMASW74,BOSMASW74.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.70.237.202,PORORRT24,PORORRT24.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.30.112.205,SFOCASW99,SFOCASW99.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.70.108.144,BOIIDAG78,BOIIDAG78.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.70.70.171,PORORED25,PORORED25.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.20.52.86,PITPADS97,PITPADS97.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.208.84,NYCNYCO28,NYCNYCO28.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.70.117.138,BOIIDED91,BOIIDED91.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.30.191.213,LAXCADS94,LAXCADS94.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.30.98.40,SFOCAAG06,SFOCAAG06.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.60.168.139,BOSMAED75,BOSMAED75.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge
10.70.249.190,GEGWAAG08,GEGWAAG08.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.10.10.53,DALTXDS79,DALTXDS79.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist
10.60.76.233,NYCNYAG15,NYCNYAG15.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.60.193.251,NYCNYDS48,NYCNYDS48.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.60.124.191,NYCNYSW91,NYCNYSW91.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.248.83,PHLPART41,PHLPART41.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.50.162.158,PHXAZDS56,PHXAZDS56.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.60.56.169,PHLPADS28,PHLPADS28.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.20.227.25,ATLGAAG97,ATLGAAG97.east.lightspeed.net,east,active,Arista,7280R,agg
10.30.219.251,LAXCACO51,LAXCACO51.west.lightspeed.net,west,active,Juniper,MX204,core
10.10.226.192,DALTXSW91,DALTXSW91.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.30.139,SEAWAED87,SEAWAED87.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.50.204.93,PHXAZSW76,PHXAZSW76.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.30.183.90,SFOCAAG53,SFOCAAG53.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg
10.10.96.234,AUSTXDS63,AUSTXDS63.central.lightspeed.net,central,down,ADVA,FSP150,dist
10.50.62.237,ELPTXRT94,ELPTXRT94.southwest.lightspeed.net,southwest,down,Arista,7050X3,rtr
10.20.173.11,CLTNCDS95,CLTNCDS95.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.70.157.77,PORORSW04,PORORSW04.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.70.238.214,PORORDS56,PORORDS56.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.241.10,BOIIDRT45,BOIIDRT45.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.50.77.168,ABQNMCO66,ABQNMCO66.southwest.lightspeed.net,southwest,retired,Cisco,NCS540,core
10.70.42.148,PORORDS09,PORORDS09.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.50.177.197,PHXAZRT63,PHXAZRT63.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.30.242.194,SFOCASW35,SFOCASW35.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.47.21,PHLPAED95,PHLPAED95.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.30.142.225,SFOCAED93,SFOCAED93.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.40.187.21,JAXFLDS27,JAXFLDS27.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.60.206.49,PHLPADS45,PHLPADS45.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.214.175,PORORCO18,PORORCO18.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.10.34.90,DALTXED46,DALTXED46.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.70.207.101,GEGWADS39,GEGWADS39.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.60.125.165,BOSMAAG28,BOSMAAG28.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.20.81.13,PITPAAG76,PITPAAG76.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.231.197,NYCNYED85,NYCNYED85.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge
10.40.75.206,MIAFLDS35,MIAFLDS35.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.30.112.103,SEAWADS10,SEAWADS10.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.20.18.69,ATLGASW53,ATLGASW53.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.40.46.160,MIAFLED52,MIAFLED52.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge
10.60.227.43,BOSMADS49,BOSMADS49.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.10.31.113,OKCOKSW54,OKCOKSW54.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.20.37.68,PITPART40,PITPART40.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.30.231.66,LAXCAED98,LAXCAED98.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.10.245.191,DALTXDS80,DALTXDS80.central.lightspeed.net,central,down,Juniper,QFX5120,dist
10.30.72.129,SEAWASW04,SEAWASW04.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.81.33,SEAWAAG93,SEAWAAG93.west.lightspeed.net,west,active,Arista,7280R,agg
10.60.165.48,PHLPADS81,PHLPADS81.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.60.29,NYCNYAG24,NYCNYAG24.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg
10.30.239.168,SEAWASW63,SEAWASW63.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.10.183.155,AUSTXSW22,AUSTXSW22.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.60.230.219,NYCNYDS43,NYCNYDS43.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.70.70.41,PORORRT52,PORORRT52.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.30.168.215,SEAWART78,SEAWART78.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.255.17,PORORDS73,PORORDS73.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.70.194.91,PORORRT91,PORORRT91.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.60.240.94,BOSMAED18,BOSMAED18.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.70.8.37,GEGWAED26,GEGWAED26.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.70.247.122,GEGWADS22,GEGWADS22.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.30.249.136,LAXCADS80,LAXCADS80.west.lightspeed.net,west,retired,ADVA,FSP150,dist
10.20.92.30,CLTNCSW91,CLTNCSW91.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.33.72,GEGWADS23,GEGWADS23.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.10.230.162,DALTXED23,DALTXED23.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.70.92.173,PORORSW72,PORORSW72.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.30.135.246,SFOCAED09,SFOCAED09.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.30.37.53,SEAWART91,SEAWART91.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.70.54.179,BOIIDAG83,BOIIDAG83.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.40.72.183,BNATNED03,BNATNED03.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.10.68.229,OKCOKED79,OKCOKED79.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.10.121.32,DALTXAG65,DALTXAG65.central.lightspeed.net,central,degraded,ADVA,FSP3000,agg
10.20.75.72,PITPAAG21,PITPAAG21.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg
10.70.12.16,GEGWART77,GEGWART77.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr
10.20.82.127,ATLGASW63,ATLGASW63.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.30.95.239,SEAWASW67,SEAWASW67.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.180.1,PHLPADS32,PHLPADS32.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist
10.60.32.173,BOSMASW63,BOSMASW63.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.16.159,NYCNYED23,NYCNYED23.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.70.206.73,GEGWART38,GEGWART38.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.40.89.220,BNATNRT10,BNATNRT10.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr
